Lake,Year,doy,Date,Temp_Sonde,pH,DOsat,DOconc,BGA_HYLB,Chl_Manual,Zmix_daily,Temp_zMix_daily,Zmix_hfAve,Temp_zMix_hfAve,PAR_mean,AirTemp_mean,WindSpd_mean,WindGust_mean,WindDir_mean,P_mg_m2_day,N_mg_m2_day,tn_ug,tp_ug,DOC,Color
L,2009,148,5/28/2009,16.35353206,6.549956306,96.69125592,8.897796128,NA,2.65425,2,15.47474826,1.440972222,16.07301736,674.2121528,13.50682292,1.197465278,2.702743056,214.7586806,0,0,229.8171429,6.804285714,4.516428571,0.044214286
L,2009,149,5/29/2009,17.70673338,6.576175637,98.20991167,8.785076019,NA,2.14265,1,17.36020833,1.342013889,17.21439236,656.2086806,12.71103819,1.470625,3.421215278,244.3638889,0,0,228.4357143,6.201428571,4.527142857,0.043571429
L,2009,150,5/30/2009,17.70624953,6.570417296,97.29459493,8.703286278,NA,2.15278,1.5,17.43671296,1.708333333,17.32658275,671.7642361,10.39950347,1.88375,4.563402778,286.2805556,0,0,227.0542857,5.598571429,4.537857143,0.042928571
L,2009,151,5/31/2009,16.45943859,6.579832563,95.49107215,8.767687384,NA,2.83153,2,16.2853125,2.001736111,16.28460764,182.7972222,6.841954861,0.965833333,2.206041667,179.2548611,0,0,225.6728571,4.995714286,4.548571429,0.042285714
L,2009,152,6/1/2009,15.1735892,6.567858946,94.1661682,8.886838934,NA,3.03921,2.5,14.96133333,2.484375,14.96795139,261.5732639,6.795465278,1.385069444,2.920034722,151.5572917,0,0,224.2914286,4.392857143,4.559285714,0.041642857
L,2009,153,6/2/2009,15.10173223,6.59241311,96.15172227,9.08832377,NA,2.66438,2.5,14.59381944,2.196180556,14.78251736,506.7642361,9.530354167,1.386215278,3.133784722,215.1628472,0,0,222.91,3.79,4.57,0.041
L,2009,154,6/3/2009,15.68025497,6.610404782,98.13771669,9.161294546,NA,2.38072,2.5,15.01884722,1.576388889,15.86325,695.9222222,9.555878472,0.881770833,1.986979167,172.8083333,0,0,234.7742857,3.457142857,4.648571429,0.043285714
L,2009,155,6/4/2009,16.78129421,6.63575527,100.5862444,9.173064334,NA,1.90457,2.5,15.69511111,1.645833333,16.552875,662.7885417,14.80121875,1.193680556,3.086423611,218.8423611,0,0,246.6385714,3.124285714,4.727142857,0.045571429
L,2009,156,6/5/2009,17.45363488,6.630560891,100.888785,9.072226702,NA,2.07173,2.5,16.2979375,2.069444444,16.66731771,590.965625,13.16988889,1.621180556,3.823680556,216.5572917,0,0,258.5028571,2.791428571,4.805714286,0.047857143
L,2009,157,6/6/2009,17.02887252,6.633298646,99.88619553,9.062029511,NA,1.9451,2.5,16.31179167,2.229166667,16.49088947,438.7868056,8.386888889,0.890451389,1.921354167,117.5673611,0,0,270.3671429,2.458571429,4.884285714,0.050142857
L,2009,158,6/7/2009,16.24080162,6.60048081,97.78172593,9.019666546,NA,2.53703,2.5,15.90685417,2.454861111,15.92982639,251.825,8.113336806,1.590902778,3.586076389,66.41423611,0,0,282.2314286,2.125714286,4.962857143,0.052428571
L,2009,159,6/8/2009,15.26160866,6.568704669,95.80434989,9.024284311,NA,2.76062,2.5,15.10464583,2.503472222,15.10344676,80.34930556,7.994107639,1.230069444,2.922916667,87.87326389,0,0,294.0957143,1.792857143,5.041428571,0.054714286
L,2009,160,6/9/2009,14.82859049,6.568143817,96.08063803,9.135519954,NA,3.41466,3,14.34717593,3,14.34717593,291.2954861,9.090204861,0.856840278,1.9421875,244.4336806,0,0,305.96,1.46,5.12,0.057
L,2009,161,6/10/2009,14.9650439,6.594145468,97.66887846,9.25908091,NA,2.62892,3,14.43895255,2.907986111,14.47960301,205.9916667,11.57768056,0.528611111,1.369270833,197.5079861,0,0,298.7571429,1.494285714,5.034285714,0.053
L,2009,162,6/11/2009,15.13765491,6.587189156,97.75794985,9.232973815,NA,2.24954,3,14.4941956,2.383680556,14.90483333,449.0993056,11.9143125,0.759618056,1.689756944,162.8586806,0,0,291.5542857,1.528571429,4.948571429,0.049
L,2009,163,6/12/2009,15.96292948,6.635619156,99.95364041,9.274642258,NA,2.2085,3,15.00170139,1.875,16.00165741,607.059375,13.73246181,0.751631944,1.700625,185.859375,0,0,284.3514286,1.562857143,4.862857143,0.045
L,2009,164,6/13/2009,17.25739249,6.623070921,101.3992768,9.155473099,NA,2.59252,2.5,15.96519444,1.430555556,16.92759606,358.7,14.47823264,0.701944444,1.766527778,201.4170139,0,0,277.1485714,1.597142857,4.777142857,0.041
L,2009,165,6/14/2009,17.63520616,6.602849072,100.9089163,9.039894488,NA,2.49216,2.5,16.47688194,1.430555556,17.64196181,596.6166667,16.38907292,0.903298611,2.041770833,173.9270833,0,0,269.9457143,1.631428571,4.691428571,0.037
L,2009,166,6/15/2009,18.81429429,6.628738337,103.2873425,9.031618646,NA,2.81949,0.5,19.32222222,1.071180556,18.99798727,688.7954861,17.64136111,0.8415625,2.000451389,133.0982639,0,0,262.7428571,1.665714286,4.605714286,0.033
L,2009,167,6/16/2009,20.22007411,6.622822049,104.5699101,8.88880526,NA,2.75555,0.5,20.66336806,0.689236111,20.52255208,500.4534722,18.90825694,0.935104167,2.361736111,151.6118056,0,0,255.54,1.7,4.52,0.029
L,2009,168,6/17/2009,21.17337145,6.580308538,103.1999752,8.60873113,NA,2.47651,0.5,21.55979167,0.751736111,21.42623264,632.9274306,19.66759375,0.631319444,1.642673611,164.5506944,0,0,255.6114286,2.271428571,4.538571429,0.032285714
L,2009,169,6/18/2009,21.93370809,6.585160278,102.8038898,8.449512669,NA,2.35033,1,21.67772569,0.796875,21.91637153,348.6652778,19.10973611,1.030104167,2.593194444,164.1336806,0,0,255.6828571,2.842857143,4.557142857,0.035571429
L,2009,170,6/19/2009,22.23382537,6.569500788,101.3679758,8.283274387,NA,2.85984,1,22.10354167,0.828125,22.35560764,440.3319444,20.91234722,1.035416667,2.5028125,179.6652778,0,0,255.7542857,3.414285714,4.575714286,0.038857143
L,2009,171,6/20/2009,23.58980607,6.548284791,100.7600885,8.023017841,NA,2.83153,0.5,23.69020833,0.720486111,23.59149306,713.621875,20.82323264,1.190902778,2.840069444,270.6253472,0,0,255.8257143,3.985714286,4.594285714,0.042142857
L,2009,172,6/21/2009,24.12564239,6.496756293,98.53394321,7.766921411,NA,3.10194,1,24.02791667,0.763888889,24.40201389,600.4881944,21.81334375,0.643194444,1.640381944,123.2697917,0,0,255.8971429,4.557142857,4.612857143,0.045428571
L,2009,173,6/22/2009,24.81630831,6.488075016,98.77925537,7.686414074,NA,2.43137,1,24.65654514,0.805555556,24.90526042,498.4743056,22.66013194,1.2384375,2.999513889,182.1833333,0,0,255.9685714,5.128571429,4.631428571,0.048714286
L,2009,174,6/23/2009,25.80094327,6.448699296,97.18705006,7.426209388,NA,2.09822,0.5,26.30829861,0.772569444,26.19137153,686.6600694,25.21666319,0.682638889,1.726944444,227.7194444,0,0,256.04,5.7,4.65,0.052
L,2009,175,6/24/2009,26.98362579,6.427934687,97.02735949,7.256059602,NA,2.08186,1,26.67689236,0.753472222,27.0021875,569.2295139,23.21153472,0.682222222,1.668680556,247.1541667,0,0,256.6514286,5.508571429,4.701428571,0.052285714
L,2009,176,6/25/2009,26.57478832,6.414310895,94.90403004,7.150030566,NA,1.94691,1,26.32310764,0.869791667,26.48956597,656.6427083,21.75182639,0.996875,2.420659722,259.7791667,0,0,257.2628571,5.317142857,4.752857143,0.052571429
L,2009,177,6/26/2009,26.22173516,6.412447851,93.48772946,7.088744757,NA,1.58823,1,26.03050347,1.041666667,26.14762153,725.2190972,19.63898264,0.972361111,2.126666667,132.15,0,0,257.8742857,5.125714286,4.804285714,0.052857143
L,2009,178,6/27/2009,24.87972415,6.407978618,91.99775073,7.150283844,NA,1.90151,1.5,24.64392361,1.463541667,24.67387153,165.7746528,18.54024653,1.463854167,3.576354167,191.8940972,0,0,258.4857143,4.934285714,4.855714286,0.053142857
L,2009,179,6/28/2009,22.80443157,6.43139133,91.69423109,7.411075167,NA,2.24395,2,22.51309896,1.901041667,22.58358218,255.73125,16.03504167,1.688159722,4.325138889,267.2215278,0,0,259.0971429,4.742857143,4.907142857,0.053428571
L,2009,180,6/29/2009,20.60440415,6.460463772,91.27627041,7.69987108,NA,2.46642,2.5,20.29340278,2.321180556,20.4219809,103.4569444,12.52685417,1.9096875,4.622743056,283.1194444,0,0,259.7085714,4.551428571,4.958571429,0.053714286
L,2009,181,6/30/2009,19.08154287,6.479883432,90.84103126,7.900319718,NA,3.01389,2.5,18.93560417,2.505208333,18.93389583,226.8944444,10.02130556,1.709722222,3.864131944,242.6454861,0,0,260.32,4.36,5.01,0.054
L,2009,182,7/1/2009,18.11181389,6.498921145,91.1248918,8.08344133,NA,2.94558,3,17.88798611,3,17.88798611,247.1027778,10.36790278,1.519375,3.441527778,153.4708333,0,0,279.8071429,4.334285714,4.994285714,0.054571429
L,2009,183,7/2/2009,17.91032399,6.525924154,92.4893098,8.238608787,NA,3.28235,3,17.61716435,3,17.61716435,223.3180556,13.34936458,1.023923611,2.389131944,261.6125,0,0,299.2942857,4.308571429,4.978571429,0.055142857
L,2009,184,7/3/2009,18.85588574,6.522436258,95.28478402,8.324817901,NA,3.03637,3,17.94071181,1.914930556,18.82413773,617.3284722,16.59383681,0.946840278,2.278854167,218.8357639,0,0,318.7814286,4.282857143,4.962857143,0.055714286
L,2009,185,7/4/2009,20.08504577,6.533006231,98.33056536,8.380948622,NA,2.83153,0.5,20.46881944,1.611111111,19.9916956,673.4569444,16.71298264,0.742986111,1.605451389,135.0958333,0,0,338.2685714,4.257142857,4.947142857,0.056285714
L,2009,186,7/5/2009,21.05444774,6.501284533,99.15031672,8.290242665,NA,2.54712,1,20.79461806,1.736111111,20.40255208,673.9256944,16.24229861,1.2425,2.977083333,247.2784722,0,0,357.7557143,4.231428571,4.931428571,0.056857143
L,2009,187,7/6/2009,21.02263118,6.486229482,98.62858421,8.251775804,NA,2.26421,2.5,20.05695833,2.069444444,20.39834433,710.8354167,15.04294792,1.542083333,3.639930556,267.2958333,0,0,377.2428571,4.205714286,4.915714286,0.057428571
L,2009,188,7/7/2009,21.24972535,6.489091112,99.19189811,8.262014509,NA,2.14362,2.5,20.30276389,1.881944444,20.82260243,701.04375,13.39446528,1.2290625,2.580416667,117.9961806,0,0,396.73,4.18,4.9,0.058
L,2009,189,7/8/2009,21.36306154,6.513255892,99.14450147,8.239772884,NA,2.15278,2.5,20.57515278,1.616319444,21.39664063,650.7920139,15.47231597,0.785277778,1.812951389,135.0236111,0,0,388.8914286,3.491428571,4.935714286,0.057571429
L,2009,190,7/9/2009,22.1787561,6.526276123,100.6328159,8.231947882,NA,1.72916,2.5,21.09322917,1.699652778,21.84867882,663.5177083,19.37908681,1.689791667,4.014409722,179.7659722,0,0,381.0528571,2.802857143,4.971428571,0.057142857
L,2009,191,7/10/2009,22.94392015,6.505800854,100.0714819,8.066617492,NA,2.66944,2,22.16850694,1.416666667,22.82043924,554.4899306,21.19776736,1.394305556,3.574930556,231.1788194,0,0,373.2142857,2.114285714,5.007142857,0.056714286
L,2009,192,7/11/2009,23.04571931,6.477756138,99.04444755,7.968335028,NA,2.05283,2,22.48563368,2,22.48563368,678.0836806,15.53295833,1.498194444,3.598958333,288.3357639,0,0,365.3757143,1.425714286,5.042857143,0.056285714
L,2009,193,7/12/2009,22.50458744,6.473391972,97.83478496,7.952980208,NA,2.26928,2.5,21.84250694,2.357638889,21.92721354,696.6166667,14.42164236,1.197604167,2.76125,264.4315972,0,0,357.5371429,0.737142857,5.078571429,0.055857143
L,2009,194,7/13/2009,22.45324295,6.472326427,97.88369033,7.964815018,NA,2.4866,2.5,21.74271528,2.104166667,22.046375,688.1704861,15.59962847,0.981180556,2.289375,237.3243056,0,0,349.6985714,0.048571429,5.114285714,0.055428571
L,2009,195,7/14/2009,21.90374978,6.440323376,96.18420219,7.910029729,NA,2.9683,2.5,21.54134028,2.5,21.54134028,250.3059028,16.02260764,1.114409722,2.736215278,176.3739583,0,0,341.86,-0.64,5.15,0.055
L,2009,196,7/15/2009,21.65860438,6.437035603,95.64782198,7.903471282,NA,2.71357,2.5,21.14045139,2.118055556,21.37441667,443.4482639,17.99486111,1.678368056,4.143298611,242.3076389,0,0,328.23,0.311428571,5.08,0.055714286
L,2009,197,7/16/2009,20.74786472,6.41621659,92.92070617,7.816406601,NA,2.8366,3,20.39888889,2.805555556,20.49400347,229.3510417,12.53684028,1.544340278,3.794583333,278.0090278,0,0,314.6,1.262857143,5.01,0.056428571
L,2009,198,7/17/2009,19.66158815,6.402638889,91.01941308,7.823796255,NA,3.97956,3,19.45235532,3,19.45235532,294.6722222,11.90613194,1.441770833,3.341666667,212.6732639,0,0,300.97,2.214285714,4.94,0.057142857
L,2009,199,7/18/2009,19.02109803,6.385104167,90.36019724,7.868133965,NA,3.78889,3,18.85662616,3,18.85662616,194.9239583,11.91246181,1.111111111,2.543472222,202.1253472,0,0,287.34,3.165714286,4.87,0.057857143
L,2009,200,7/19/2009,19.10627497,6.386631944,91.351809,7.940763243,NA,3.55084,3,18.61140625,2.338541667,19.0211789,466.0090278,15.16602778,0.521944444,1.278263889,200.8361111,0,0,273.71,4.117142857,4.8,0.058571429
L,2009,201,7/20/2009,19.76190289,6.415972222,93.99041236,8.0629386,NA,2.81634,3,18.99034144,1.928819444,19.81201637,617.0940972,17.26366319,0.890208333,2.166875,190.5802083,0,0,260.08,5.068571429,4.73,0.059285714
L,2009,202,7/21/2009,20.49166579,6.447222222,96.07049003,8.122408054,NA,2.88001,3,19.40172454,2.340277778,19.84908565,403.1097222,17.42066319,1.168402778,2.814270833,189.8104167,0,0,246.45,6.02,4.66,0.06
L,2009,203,7/22/2009,20.85594517,6.430138889,96.11625571,8.068000511,NA,2.46176,3,19.76948495,1.958333333,20.67222222,571.6600694,17.08107986,0.808819444,1.892743056,161.5944444,0,0,258.005,5.52625,4.737142857,0.059857143
L,2009,204,7/23/2009,21.53713357,6.48770318,97.39443865,8.066863221,NA,2.65304,3,20.22321759,1.967013889,21.11299769,544.6895833,17.59125,0.588229167,1.375208333,164.8725694,0,0,269.56,5.0325,4.814285714,0.059714286
L,2009,205,7/24/2009,21.775341,6.487326389,96.44376079,7.95116953,NA,2.99363,3,20.45999421,2.965277778,20.48520255,315.0975694,18.52040625,0.885555556,2.384965278,208.6930556,0,0,281.115,4.53875,4.891428571,0.059571429
L,2009,206,7/25/2009,21.20348536,6.434826389,93.91322195,7.82942596,NA,3.67693,3,20.35034144,2.994791667,20.35372338,272.684375,15.80422917,0.880659722,2.226006944,255.3618056,0,0,292.67,4.045,4.968571429,0.059428571
L,2009,207,7/26/2009,21.44280216,6.444097222,94.52674024,7.843766081,NA,2.87206,2.5,20.71303472,2.277777778,20.92997454,520.8006944,17.71107986,1.372118056,3.235138889,238.3784722,0,0,304.225,3.55125,5.045714286,0.059285714
L,2009,208,7/27/2009,22.02033995,6.452326389,95.38822073,7.826868545,NA,2.25962,2.5,21.21881944,1.739583333,21.85481944,523.8302083,19.00970833,0.798159722,1.993263889,218.9583333,0,0,315.78,3.0575,5.122857143,0.059142857
L,2009,209,7/28/2009,21.93006814,6.455694444,95.41541393,7.842802811,NA,2.90245,2.5,21.31138889,2.5,21.31203356,358.6131944,14.98525,1.196423611,3.001041667,275.8784722,0,0,327.335,2.56375,5.2,0.059
L,2009,210,7/29/2009,21.4258397,6.427534722,93.9787549,7.800878418,NA,2.79931,3,20.65102431,2.809027778,20.74807755,514.8631944,15.21384722,0.996388889,2.546215278,287.6815972,0,0,338.89,2.07,5.144285714,0.058285714
L,2009,211,7/30/2009,20.96368681,6.396434461,92.46466909,7.745041486,NA,3.20131,3,20.50317708,2.984375,20.51006481,267.8493056,14.594875,0.598784722,1.498298611,210.3100694,0,0,336.91,1.311666667,5.088571429,0.057571429
L,2009,212,7/31/2009,21.00984145,6.366547746,91.85435105,7.686940567,NA,2.52695,3,20.40190394,2.227430556,20.88653356,499.4638889,16.55199653,0.905347222,2.211319444,230.2496528,0,0,334.93,0.553333333,5.032857143,0.056857143
L,2009,213,8/1/2009,20.82403615,6.384402016,92.65718081,7.78253809,NA,3.28235,3,20.38522569,3,20.38522569,349.0298611,15.38630208,1.918229167,4.893159722,249.7076389,0,0,332.95,-0.205,4.977142857,0.056142857
L,2009,214,8/2/2009,20.40422779,6.388645169,91.97808385,7.789902749,NA,2.63791,3,19.86667245,3.001736111,19.86583664,473.5784722,15.10464583,1.226840278,3.008159722,246.8295139,0,0,330.97,-0.963333333,4.921428571,0.055428571
L,2009,215,8/3/2009,20.75971694,6.401846674,92.96117458,7.817982068,NA,2.69983,3,20.11571759,2.140625,20.68648727,463.2399306,18.83557639,0.943923611,2.317465278,226.9319444,0,0,328.99,-1.721666667,4.865714286,0.054714286
L,2009,216,8/4/2009,21.26641465,6.420430135,94.68276699,7.883857431,NA,2.88001,3,20.45462963,3,20.45462963,583.0229167,15.9293125,1.464861111,3.4340625,243.2739583,0,0,327.01,-2.48,4.81,0.054
L,2009,217,8/5/2009,21.23981934,6.40630525,94.06533261,7.836526546,NA,2.37059,3,20.53206019,2.739583333,20.69146412,589.4638889,15.25914236,0.967916667,2.3825,292.3204861,0,0,323.2825,-1.31875,4.865714286,0.054
L,2009,218,8/6/2009,21.31511226,6.416781129,94.67505098,7.875704857,NA,1.79559,3,20.63340278,2.939236111,20.67009838,556.4170139,15.23028819,0.927048611,2.219270833,219.8680556,0,0,319.555,-0.1575,4.921428571,0.054
L,2009,219,8/7/2009,20.79857073,6.39693091,93.59717532,7.8654389,NA,2.07173,3,20.45151042,3,20.45151042,287.2243056,15.48445139,1.160347222,2.773680556,152.0128472,0,0,315.8275,1.00375,4.977142857,0.054
L,2009,220,8/8/2009,20.81533337,6.3781421,92.87690606,7.802331888,NA,2.05787,3,20.3946412,2.427083333,20.67545139,342.059375,19.93019444,1.055034722,2.639479167,177.6746528,0,0,312.1,2.165,5.032857143,0.054
L,2009,221,8/9/2009,21.99002905,6.383224823,95.19744165,7.815800466,NA,2.14265,0.5,22.45236111,0.907986111,22.25971065,308.7520833,21.05097569,0.899618056,2.172708333,240.0944444,0,0,308.3725,3.32625,5.088571429,0.054
L,2009,222,8/10/2009,22.28780784,6.411449905,96.30804189,7.861611729,NA,2.19405,3,21.14896991,2.184027778,21.78588542,510.10625,19.02454861,0.830868056,2.139791667,246.6236111,0,0,304.645,4.4875,5.144285714,0.054
L,2009,223,8/11/2009,22.31761556,6.400595124,96.07765609,7.838299964,NA,1.78807,3,21.37623264,2.079861111,22.07836227,533.4743056,18.23801736,0.687361111,1.605625,193.0350694,0,0,300.9175,5.64875,5.2,0.054
L,2009,224,8/12/2009,22.68192821,6.382900067,95.7185508,7.75450935,NA,1.6939,3,21.69925926,1.967013889,22.57617477,595.7052083,20.56246181,0.785902778,1.936388889,207.428125,0,0,297.19,6.81,5.23,0.054142857
L,2009,225,8/13/2009,23.54193511,6.387154642,97.57740846,7.776639789,NA,1.91977,3,22.21435764,1.789930556,23.34407292,576.4083333,22.07474306,0.849270833,2.173993056,191.4114583,0,0,318.0883333,6.643333333,5.26,0.054285714
L,2009,226,8/14/2009,24.34510743,6.431711818,99.50620361,7.811353683,NA,2.93045,2.5,23.08233333,1.876736111,23.68298843,462.9274306,23.31871181,0.898958333,2.303229167,182.4951389,0,0,338.9866667,6.476666667,5.29,0.054428571
L,2009,227,8/15/2009,24.97131278,6.377767474,97.87864867,7.594434335,NA,1.82859,2.5,23.604125,1.793402778,24.33303125,456.3649306,23.761875,1.344652778,3.276909722,185.8763889,0,0,359.885,6.31,5.32,0.054571429
L,2009,228,8/16/2009,24.64077415,6.375732838,97.03275302,7.575229728,NA,2.62278,2,24.02993924,2.053819444,23.97999248,248.5958333,21.32123611,1.712951389,4.259236111,201.3024306,0,0,380.7833333,6.143333333,5.35,0.054714286
L,2009,229,8/17/2009,24.05533566,6.347656517,96.26427889,7.598044279,NA,2.81127,2.5,23.3066875,2.151041667,23.54769444,556.278125,19.75458333,1.070902778,2.629131944,193.3222222,0,0,401.6816667,5.976666667,5.38,0.054857143
L,2009,230,8/18/2009,23.19010073,6.328087157,94.58398264,7.588581343,NA,2.99602,2.5,22.88954167,2.505208333,22.887,394.4638889,15.46179861,1.277083333,3.095590278,247.0729167,0,0,422.58,5.81,5.41,0.055
L,2009,231,8/19/2009,22.23334524,6.314316408,93.17991079,7.614257992,NA,2.64918,3,21.8417419,2.972222222,21.85316782,292.059375,16.49825694,1.208159722,2.939652778,170.9319444,0,0,407.12,5.5525,5.41625,0.05525
L,2009,232,8/20/2009,21.43899415,6.315734282,89.60588477,7.435989701,NA,3.85347,3,21.24167824,3,21.24167824,127.9361111,15.18896181,0.784236111,1.848923611,176.6555556,0,0,391.66,5.295,5.4225,0.0555
L,2009,233,8/21/2009,20.30289789,6.294649738,86.06503402,7.303788558,NA,4.33088,3.5,20.06457341,3.395833333,20.10605241,152.9708333,12.08959028,1.734444444,4.214618056,238.5652778,0,0,376.2,5.0375,5.42875,0.05575
L,2009,234,8/22/2009,19.83469999,6.30640779,86.80217839,7.435449794,NA,4.20653,3.5,19.35170139,3.364583333,19.41756448,502.0767361,12.43479514,1.401909722,3.071041667,99.10694444,0,0,360.74,4.78,5.435,0.056
L,2009,235,8/23/2009,19.8271376,6.305075568,87.05484133,7.458221757,NA,3.56601,3.5,19.20999504,2.416666667,19.80858631,543.3180556,13.78279514,0.663958333,1.422083333,167.5503472,0,0,345.28,4.5225,5.44125,0.05625
L,2009,236,8/24/2009,20.45594931,6.339715581,89.86247355,7.602922766,NA,3.8686,3.5,19.50134425,2.416666667,20.1912252,509.4204861,18.81113194,1.321597222,3.273229167,197.2659722,0,0,329.82,4.265,5.4475,0.0565
L,2009,237,8/25/2009,20.58076968,6.358487526,90.04008025,7.599140792,NA,4.59428,3.5,19.67644841,3.5,19.67644841,240.1409722,17.69880556,1.290972222,3.269756944,220.3506944,0,0,314.36,4.0075,5.45375,0.05675
L,2009,238,8/26/2009,20.34874239,6.333196967,88.82743817,7.531354614,NA,3.27343,3.5,19.61373016,2.59375,20.11012401,498.54375,15.92142708,0.630798611,1.403506944,114.0114583,0,0,298.9,3.75,5.46,0.057
L,2009,239,8/27/2009,20.75127844,6.37619604,92.74742714,7.801304948,NA,2.60866,3.5,19.86430556,2.28125,20.63173611,536.3388889,17.69837153,0.692951389,1.645590278,197.8590278,0,0,298.9,3.75,5.46,0.057
L,2009,240,8/28/2009,20.76829892,6.378017447,94.61871702,7.956033193,NA,4.08044,3.5,19.96847222,3.416666667,20.0146379,170.41875,14.17119792,1.121770833,2.675659722,183.4020833,0,0,298.9,3.75,5.46,0.057
L,2009,241,8/29/2009,19.10153811,6.289535172,88.82543379,7.721898454,NA,4.10294,3.5,18.91839286,3.5,19.19167247,105.5229167,9.749506944,2.078784722,4.721458333,117.2927083,0,0,298.9,3.75,5.46,0.057
L,2009,242,8/30/2009,18.37406635,6.274733466,88.01704386,7.765831805,NA,3.24317,NA,NA,NA,NA,499.3336806,9.656392361,1.033298611,2.288125,197.3152778,0,0,298.9,3.75,5.46,0.057
