"lake","year","datetime","wtr_0.5","wtr_1.0","wtr_1.5","wtr_2.0","wtr_2.5","wtr_3.0","wtr_3.5","wtr_4.0","wtr_5.0"
"Paul",2015,2015-08-09 07:00:00,21.55,21.465,21.455,21.35,21.53,21.1333333333333,18.9283333333333,15.4083333333333,10.7166666666667
"Paul",2015,2015-08-09 08:00:00,21.55,21.465,21.44,21.35,21.51,21.11,18.805,15.525,10.75
"Paul",2015,2015-08-09 09:00:00,21.6175,21.485,21.455,21.35,21.51,21.145,18.78,15.465,10.6566666666667
"Paul",2015,2015-08-09 10:00:00,21.6741666666667,21.49,21.47,21.35,21.53,21.1508333333333,18.9175,15.46,10.72
"Paul",2015,2015-08-09 11:00:00,21.72,21.54,21.48,21.3791666666667,21.555,21.1333333333333,18.8791666666667,15.4808333333333,10.7466666666667
"Paul",2015,2015-08-09 12:00:00,21.9116666666667,21.6075,21.525,21.42,21.57,21.11,18.8416666666667,15.4975,10.7183333333333
"Paul",2015,2015-08-09 13:00:00,22.06,21.665,21.535,21.435,21.585,21.1566666666667,18.88,15.4916666666667,10.7633333333333
"Paul",2015,2015-08-09 14:00:00,22.1241666666667,21.68,21.56,21.46,21.58,21.1216666666667,18.8841666666667,15.5208333333333,10.73
"Paul",2015,2015-08-09 15:00:00,22.1391666666667,21.735,21.5958333333333,21.47,21.59,21.0691666666667,18.9275,15.5033333333333,10.7633333333333
"Paul",2015,2015-08-09 16:00:00,22.2575,21.8066666666667,21.6616666666667,21.505,21.6133333333333,21.1541666666667,18.9,15.5533333333333,10.7666666666667
"Paul",2015,2015-08-09 17:00:00,22.3891666666667,21.8066666666667,21.6191666666667,21.49,21.6075,21.18,18.9616666666667,15.5508333333333,10.7433333333333
"Paul",2015,2015-08-09 18:00:00,22.3683333333333,21.765,21.6308333333333,21.48,21.59,21.1566666666667,18.8691666666667,15.5975,10.77
"Paul",2015,2015-08-09 19:00:00,22.295,21.78,21.6483333333333,21.48,21.625,21.0108333333333,18.9291666666667,15.5583333333333,10.7733333333333
"Paul",2015,2015-08-09 20:00:00,22.285,21.78,21.6366666666667,21.48,21.5958333333333,21.1675,18.895,15.5591666666667,10.7733333333333
"Paul",2015,2015-08-09 21:00:00,22.3,21.775,21.6016666666667,21.47,21.585,21.1041666666667,18.9375,15.5916666666667,10.7333333333333
"Paul",2015,2015-08-09 22:00:00,22.31,21.78,21.5958333333333,21.48,21.585,21.11,18.9333333333333,15.5966666666667,10.835
"Paul",2015,2015-08-09 23:00:00,22.32,21.775,21.6016666666667,21.475,21.585,21.1041666666667,18.8383333333333,15.485,10.7466666666667
"Paul",2015,2015-08-10,22.275,21.78,21.6075,21.48,21.585,21.0575,18.99,15.5958333333333,10.7733333333333
"Paul",2015,2015-08-10 01:00:00,22.205,21.78,21.6075,21.465,21.585,21.0925,18.9125,15.5941666666667,10.83
"Paul",2015,2015-08-10 02:00:00,22.085,21.77,21.5958333333333,21.475,21.59,21.04,18.925,15.5816666666667,10.7466666666667
"Paul",2015,2015-08-10 03:00:00,21.965,21.775,21.6016666666667,21.475,21.585,21.0458333333333,18.8733333333333,15.565,10.795
"Paul",2015,2015-08-10 04:00:00,21.84,21.73,21.59,21.465,21.59,21.0866666666667,18.8458333333333,15.6075,10.7683333333333
"Paul",2015,2015-08-10 05:00:00,21.73,21.625,21.59,21.47,21.59,21.0808333333333,18.97,15.5425,10.7833333333333
"Paul",2015,2015-08-10 06:00:00,21.645,21.555,21.55,21.435,21.59,21.04,18.8558333333333,15.5875,10.7866666666667
"Paul",2015,2015-08-10 07:00:00,21.8275,21.63,21.53,21.455,21.585,21.035,18.9125,15.5825,10.7566666666667
"Paul",2015,2015-08-10 08:00:00,22.1716666666667,21.8116666666667,21.53,21.445,21.58,21.11,18.945,15.6166666666667,10.8
"Paul",2015,2015-08-10 09:00:00,22.2633333333333,21.8925,21.56,21.46,21.5858333333333,21.1216666666667,18.8583333333333,15.6033333333333,10.7433333333333
"Paul",2015,2015-08-10 10:00:00,22.275,21.905,21.6133333333333,21.5,21.6425,21.07,18.9375,15.6291666666667,10.785
"Paul",2015,2015-08-10 11:00:00,22.4516666666667,21.9441666666667,21.695,21.525,21.6308333333333,21.0441666666667,18.9875,15.5816666666667,10.855
"Paul",2015,2015-08-10 12:00:00,22.5525,21.89,21.715,21.53,21.6366666666667,21.1366666666667,18.9433333333333,15.6441666666667,10.7783333333333
"Paul",2015,2015-08-10 13:00:00,22.655,21.96,21.745,21.56,21.6483333333333,21.235,18.9216666666667,15.7483333333333,10.8066666666667
"Paul",2015,2015-08-10 14:00:00,22.755,22.0991666666667,21.8641666666667,21.59,21.71,21.1175,18.9941666666667,15.6066666666667,10.845
"Paul",2015,2015-08-10 15:00:00,22.9625,22.1516666666667,21.935,21.6466666666667,21.75,21.0775,19.0966666666667,15.5966666666667,10.7833333333333
"Paul",2015,2015-08-10 16:00:00,23.3225,22.265,21.975,21.705,21.74,21.1608333333333,18.9216666666667,15.7333333333333,10.875
"Paul",2015,2015-08-10 17:00:00,23.4475,22.315,21.99,21.715,21.74,21.23,18.9641666666667,15.7541666666667,10.88
"Paul",2015,2015-08-10 18:00:00,23.3658333333333,22.315,21.985,21.725,21.725,21.1275,19.0616666666667,15.6325,10.8358333333333
"Paul",2015,2015-08-10 19:00:00,23.26,22.295,21.93,21.675,21.72,21.1158333333333,19.0575,15.6733333333333,10.7883333333333
"Paul",2015,2015-08-10 20:00:00,23.5091666666667,22.24,21.94,21.67,21.72,21.1683333333333,18.965,15.6825,10.865
"Paul",2015,2015-08-10 21:00:00,23.3583333333333,22.275,21.945,21.67,21.72,21.0641666666667,19,15.7466666666667,10.865
"Paul",2015,2015-08-10 22:00:00,23.1091666666667,22.29,21.945,21.675,21.715,21.145,19.005,15.65,10.855
"Paul",2015,2015-08-10 23:00:00,22.8058333333333,22.29,21.935,21.67,21.715,21.075,19,15.67,10.7483333333333
"Paul",2015,2015-08-11,22.665,22.31,21.91,21.67,21.715,21.11,18.975,15.735,10.9058333333333
"Paul",2015,2015-08-11 01:00:00,22.51,22.34,21.935,21.67,21.72,21.1041666666667,18.98,15.675,10.83
"Paul",2015,2015-08-11 02:00:00,22.3733333333333,22.26,21.91,21.67,21.715,21.0458333333333,19.035,15.6633333333333,10.885
"Paul",2015,2015-08-11 03:00:00,22.235,22.1358333333333,21.935,21.67,21.72,21.0516666666667,18.96,15.69,10.815
"Paul",2015,2015-08-11 04:00:00,22.1066666666667,22.01,21.93,21.67,21.715,21.1041666666667,18.955,15.7333333333333,10.875
"Paul",2015,2015-08-11 05:00:00,21.985,21.8858333333333,21.8808333333333,21.67,21.72,21.0866666666667,18.965,15.66,10.85
"Paul",2015,2015-08-11 06:00:00,21.9066666666667,21.805,21.8,21.6641666666667,21.72,21.04,18.985,15.69,10.86
"Paul",2015,2015-08-11 07:00:00,21.8616666666667,21.75,21.72,21.6175,21.72,21.0516666666667,18.97,15.665,10.83
"Paul",2015,2015-08-11 08:00:00,22.2233333333333,21.9325,21.72,21.6233333333333,21.75,21.0808333333333,18.9133333333333,15.77,10.9258333333333
"Paul",2015,2015-08-11 09:00:00,22.4125,22.045,21.73,21.5908333333333,21.765,21.0983333333333,18.98,15.65,10.7966666666667
"Paul",2015,2015-08-11 10:00:00,22.4116666666667,22.0508333333333,21.815,21.6841666666667,21.775,21.0766666666667,18.995,15.7733333333333,10.86
"Paul",2015,2015-08-11 11:00:00,22.5558333333333,22.1525,21.9283333333333,21.72,21.78,21.0525,19.0191666666667,15.6825,10.875
"Paul",2015,2015-08-11 12:00:00,22.6775,22.195,21.955,21.73,21.765,21.2291666666667,18.9825,15.7266666666667,10.8808333333333
"Paul",2015,2015-08-11 13:00:00,22.9516666666667,22.375,22.025,21.79,21.825,21.13,19.0141666666667,15.88,10.8366666666667
"Paul",2015,2015-08-11 14:00:00,23.1075,22.4891666666667,22.1083333333333,21.84,21.8641666666667,21.115,19.0625,15.6916666666667,10.9208333333333
"Paul",2015,2015-08-11 15:00:00,23.4941666666667,22.69,22.225,21.8908333333333,21.935,21.1708333333333,19.1066666666667,15.73,10.8633333333333
"Paul",2015,2015-08-11 16:00:00,23.7966666666667,22.6283333333333,22.3166666666667,21.9066666666667,21.98,21.22,19.1041666666667,15.9425,10.9375
"Paul",2015,2015-08-11 17:00:00,23.7541666666667,22.6575,22.3408333333333,21.97,21.95,21.27,18.99,15.9133333333333,10.8941666666667
"Paul",2015,2015-08-11 18:00:00,23.9791666666667,22.75,22.275,21.93,21.925,21.25,19.0941666666667,15.6241666666667,10.8983333333333
"Paul",2015,2015-08-11 19:00:00,23.7491666666667,22.8308333333333,22.25,21.94,21.945,21.11,19.12,15.8641666666667,10.9841666666667
"Paul",2015,2015-08-11 20:00:00,23.52,23.04,22.235,21.925,21.945,21.225,19.0516666666667,15.8033333333333,10.835
"Paul",2015,2015-08-11 21:00:00,23.2808333333333,23.065,22.25,21.92,21.925,21.1325,19.1441666666667,15.8016666666667,10.9375
"Paul",2015,2015-08-11 22:00:00,23.0975,22.97,22.245,21.92,21.92,21.1775,19.0216666666667,15.885,10.9433333333333
"Paul",2015,2015-08-11 23:00:00,22.9058333333333,22.795,22.28,21.92,21.91,21.1608333333333,19.0666666666667,15.72,10.865
"Paul",2015,2015-08-12,22.73,22.625,22.275,21.92,21.91,21.1216666666667,19.0758333333333,15.8433333333333,10.9375
"Paul",2015,2015-08-12 01:00:00,22.56,22.4725,22.28,21.92,21.925,21.1683333333333,19.015,15.7933333333333,10.9291666666667
"Paul",2015,2015-08-12 02:00:00,22.4058333333333,22.305,22.26,21.92,21.91,21.1391666666667,19.0816666666667,15.8033333333333,10.8466666666667
"Paul",2015,2015-08-12 03:00:00,22.29,22.205,22.2,21.92,21.91,21.1158333333333,19.04,15.79,10.9275
"Paul",2015,2015-08-12 04:00:00,22.1775,22.0816666666667,22.0816666666667,21.92,21.91,21.145,19.035,15.835,10.95
"Paul",2015,2015-08-12 05:00:00,22.055,21.975,21.985,21.8908333333333,21.91,21.1158333333333,19.04,15.745,10.9008333333333
"Paul",2015,2015-08-12 06:00:00,21.99,21.8866666666667,21.8925,21.82,21.8925,21.1391666666667,19.0108333333333,15.83,10.9691666666667
"Paul",2015,2015-08-12 07:00:00,21.985,21.84,21.84,21.75,21.84,21.1333333333333,19.07,15.765,10.875
"Paul",2015,2015-08-12 08:00:00,22.1333333333333,21.9225,21.835,21.72,21.84,21.1891666666667,18.965,15.8283333333333,10.9641666666667
"Paul",2015,2015-08-12 09:00:00,22.3375,22.0725,21.8358333333333,21.735,21.8808333333333,21.1766666666667,19.0516666666667,15.8066666666667,10.9208333333333
"Paul",2015,2015-08-12 10:00:00,22.6125,22.225,21.935,21.81,21.91,21.215,19.0616666666667,15.8466666666667,10.9366666666667
"Paul",2015,2015-08-12 11:00:00,22.7033333333333,22.26,22,21.845,21.9041666666667,21.1366666666667,19.0508333333333,15.8466666666667,10.9483333333333
"Paul",2015,2015-08-12 12:00:00,22.79,22.25,22.06,21.84,21.92,21.3008333333333,19.14,15.8266666666667,10.9641666666667
"Paul",2015,2015-08-12 13:00:00,23.0933333333333,22.3525,22.19,21.9083333333333,21.96,21.1875,19.0933333333333,15.9216666666667,10.9275
"Paul",2015,2015-08-12 14:00:00,23.4208333333333,22.4616666666667,22.27,21.955,22,21.3158333333333,19.0366666666667,15.9325,10.9983333333333
"Paul",2015,2015-08-12 15:00:00,23.6091666666667,22.5866666666667,22.34,22.015,22.045,21.305,19.1975,15.76,10.9725
"Paul",2015,2015-08-12 16:00:00,23.9225,22.6466666666667,22.3633333333333,22.06,22.085,21.245,19.1908333333333,16.0233333333333,10.9791666666667
"Paul",2015,2015-08-12 17:00:00,23.9841666666667,22.725,22.4041666666667,22.105,22.09,21.285,19.1,15.8333333333333,10.9216666666667
"Paul",2015,2015-08-12 18:00:00,24.06,22.755,22.375,22.08,22.055,21.3458333333333,19.1033333333333,15.9458333333333,11.1316666666667
"Paul",2015,2015-08-12 19:00:00,23.95,22.73,22.34,22.055,22.07,21.26,19.1725,15.9383333333333,10.8075
"Paul",2015,2015-08-12 20:00:00,23.975,22.73,22.34,22.05,22.03,21.255,19.1575,15.9,11.0791666666667
"Paul",2015,2015-08-12 21:00:00,23.97,22.725,22.34,22.05,22.04,21.25,19.21,15.8416666666667,10.9608333333333
"Paul",2015,2015-08-12 22:00:00,23.9325,22.73,22.34,22.05,22.03,21.275,19.0533333333333,16.0183333333333,10.9891666666667
"Paul",2015,2015-08-12 23:00:00,23.8683333333333,22.73,22.335,22.05,22.03,21.26,19.1041666666667,15.8283333333333,11.0125
"Paul",2015,2015-08-13,23.6833333333333,22.73,22.34,22.05,22.035,21.205,19.145,15.92,10.9208333333333
"Paul",2015,2015-08-13 01:00:00,23.5,22.735,22.325,22.05,22.03,21.235,19.1241666666667,15.8983333333333,11.0125
"Paul",2015,2015-08-13 02:00:00,23.315,22.73,22.34,22.05,22.04,21.21,19.1041666666667,15.93,10.9966666666667
"Paul",2015,2015-08-13 03:00:00,23.2041666666667,22.73,22.325,22.05,22.03,21.205,19.0825,15.93,11.0391666666667
"Paul",2015,2015-08-13 04:00:00,23.07,22.725,22.34,22.05,22.03,21.26,19.0675,15.93,10.9691666666667
"Paul",2015,2015-08-13 05:00:00,22.97,22.725,22.33,22.05,22.03,21.23,19.1125,15.915,10.98
"Paul",2015,2015-08-13 06:00:00,22.895,22.685,22.34,22.05,22.03,21.18,19.1308333333333,15.825,11.0083333333333
"Paul",2015,2015-08-13 07:00:00,22.9833333333333,22.74,22.34,22.075,22.035,21.225,19.0525,15.97,10.9983333333333
"Paul",2015,2015-08-13 08:00:00,23.285,22.8416666666667,22.4133333333333,22.1333333333333,22.08,21.22,19.1033333333333,15.8966666666667,10.9691666666667
"Paul",2015,2015-08-13 09:00:00,23.31,22.83,22.495,22.1683333333333,22.09,21.2,19.1191666666667,15.925,11.0008333333333
"Paul",2015,2015-08-13 10:00:00,23.4891666666667,22.9691666666667,22.53,22.215,22.1191666666667,21.25,19.075,15.905,10.9483333333333
"Paul",2015,2015-08-13 11:00:00,23.5866666666667,22.99,22.535,22.215,22.125,21.24,19.1566666666667,15.95,11.0333333333333
"Paul",2015,2015-08-13 12:00:00,23.5858333333333,22.97,22.555,22.23,22.1416666666667,21.27,19.1091666666667,15.9875,10.9975
"Paul",2015,2015-08-13 13:00:00,23.8083333333333,23.055,22.7041666666667,22.265,22.1633333333333,21.195,19.125,15.9116666666667,11.0066666666667
"Paul",2015,2015-08-13 14:00:00,24.115,23.1508333333333,22.735,22.29,22.22,21.265,19.2466666666667,15.9733333333333,11.0433333333333
"Paul",2015,2015-08-13 15:00:00,24.3166666666667,23.27,22.795,22.35,22.185,21.3158333333333,19.025,16.0233333333333,10.98
"Paul",2015,2015-08-13 16:00:00,24.5558333333333,23.3,22.8,22.335,22.2,21.3683333333333,19.2275,15.9683333333333,11.0333333333333
"Paul",2015,2015-08-13 17:00:00,24.6233333333333,23.3316666666667,22.795,22.3466666666667,22.26,21.1791666666667,19.2708333333333,15.9525,11.0516666666667
"Paul",2015,2015-08-13 18:00:00,24.6408333333333,23.3458333333333,22.81,22.3833333333333,22.21,21.3225,19.08,15.915,10.9975
"Paul",2015,2015-08-13 19:00:00,24.6433333333333,23.35,22.78,22.33,22.21,21.315,19.1091666666667,16.0175,11.025
"Paul",2015,2015-08-13 20:00:00,24.7333333333333,23.335,22.78,22.34,22.205,21.27,19.1858333333333,16.0375,11.135
"Paul",2015,2015-08-13 21:00:00,24.725,23.3416666666667,22.78,22.34,22.215,21.275,19.1175,15.9375,10.9691666666667
"Paul",2015,2015-08-13 22:00:00,24.795,23.335,22.79,22.35,22.205,21.245,19.24,15.9333333333333,11.0691666666667
"Paul",2015,2015-08-13 23:00:00,24.64,23.34,22.8,22.3,22.18,21.285,19.0991666666667,16.0425,11.04
"Paul",2015,2015-08-14,24.5116666666667,23.35,22.78,22.335,22.2,21.245,19.1675,15.9666666666667,11.045
"Paul",2015,2015-08-14 01:00:00,24.4275,23.345,22.78,22.34,22.19,21.24,19.1516666666667,15.9866666666667,11.0591666666667
"Paul",2015,2015-08-14 02:00:00,24.295,23.35,22.78,22.345,22.21,21.25,19.1308333333333,16.0166666666667,10.9966666666667
"Paul",2015,2015-08-14 03:00:00,24.1133333333333,23.34,22.78,22.355,22.18,21.225,19.1616666666667,15.94,11.0391666666667
"Paul",2015,2015-08-14 04:00:00,23.975,23.3616666666667,22.785,22.33,22.185,21.26,19.1025,15.9975,11.0941666666667
"Paul",2015,2015-08-14 05:00:00,23.8575,23.35,22.78,22.34,22.175,21.25,19.1633333333333,15.9416666666667,11.0133333333333
"Paul",2015,2015-08-14 06:00:00,23.745,23.3616666666667,22.78,22.35,22.17,21.205,19.1458333333333,16.0116666666667,11.0433333333333
"Paul",2015,2015-08-14 07:00:00,23.8166666666667,23.4591666666667,22.815,22.3608333333333,22.22,21.205,19.14,15.9408333333333,11.035
"Paul",2015,2015-08-14 08:00:00,24.1141666666667,23.5925,22.8691666666667,22.43,22.22,21.24,19.1291666666667,16.0225,11.0641666666667
"Paul",2015,2015-08-14 09:00:00,24.2433333333333,23.7033333333333,22.9133333333333,22.4533333333333,22.23,21.25,19.1141666666667,16,11.0158333333333
"Paul",2015,2015-08-14 10:00:00,24.4266666666667,23.805,22.97,22.505,22.25,21.265,19.1625,16.0225,11.0175
"Paul",2015,2015-08-14 11:00:00,24.6816666666667,23.8,23.0675,22.525,22.295,21.285,19.1683333333333,15.9933333333333,11.09
"Paul",2015,2015-08-14 12:00:00,24.9441666666667,23.8675,23.1083333333333,22.58,22.31,21.29,19.1716666666667,16.06,11.0366666666667
"Paul",2015,2015-08-14 13:00:00,25.07,23.965,23.3016666666667,22.6,22.3158333333333,21.285,19.3233333333333,16.075,11.0583333333333
"Paul",2015,2015-08-14 14:00:00,25.2075,24.13,23.3408333333333,22.64,22.3975,21.4258333333333,19.2025,16.0591666666667,11.1466666666667
"Paul",2015,2015-08-14 15:00:00,25.5466666666667,24.1766666666667,23.415,22.7658333333333,22.44,21.305,19.255,16.0066666666667,11.0216666666667
"Paul",2015,2015-08-14 16:00:00,26.13,24.29,23.455,22.765,22.46,21.4375,19.36,16.0908333333333,11.0683333333333
"Paul",2015,2015-08-14 17:00:00,25.8891666666667,24.395,23.525,22.805,22.48,21.3575,19.1925,16.1008333333333,11.1366666666667
"Paul",2015,2015-08-14 18:00:00,26.365,24.4025,23.5,22.775,22.44,21.465,19.1566666666667,16.1266666666667,11.0633333333333
"Paul",2015,2015-08-14 19:00:00,26.6633333333333,24.3908333333333,23.425,22.77,22.455,21.3158333333333,19.3075,16.06,11.105
"Paul",2015,2015-08-14 20:00:00,26.54,24.3791666666667,23.445,22.73,22.43,21.325,19.315,16.05,11.09
"Paul",2015,2015-08-14 21:00:00,26.2341666666667,24.3616666666667,23.43,22.76,22.43,21.3416666666667,19.155,16.0591666666667,11.09
"Paul",2015,2015-08-14 22:00:00,25.9583333333333,24.3908333333333,23.44,22.74,22.445,21.315,19.24,16.1575,11.1783333333333
"Paul",2015,2015-08-14 23:00:00,25.7241666666667,24.3675,23.425,22.745,22.415,21.3566666666667,19.205,16.0541666666667,11.0233333333333
"Paul",2015,2015-08-15,25.4891666666667,24.4025,23.425,22.75,22.415,21.3583333333333,19.1916666666667,16.0758333333333,11.115
"Paul",2015,2015-08-15 01:00:00,25.255,24.385,23.425,22.74,22.435,21.28,19.255,16.0283333333333,11.125
"Paul",2015,2015-08-15 02:00:00,25.0608333333333,24.3791666666667,23.415,22.74,22.41,21.315,19.2,16.15,11.105
"Paul",2015,2015-08-15 03:00:00,24.8591666666667,24.44,23.415,22.74,22.41,21.32,19.26,16.0116666666667,11.065
"Paul",2015,2015-08-15 04:00:00,24.6775,24.445,23.415,22.74,22.425,21.31,19.1541666666667,16.1175,11.115
"Paul",2015,2015-08-15 05:00:00,24.4908333333333,24.3691666666667,23.43,22.74,22.415,21.295,19.225,16.0683333333333,11.085
"Paul",2015,2015-08-15 06:00:00,24.35,24.23,23.44,22.74,22.42,21.305,19.205,16.0525,11.08
"Paul",2015,2015-08-15 07:00:00,24.3891666666667,24.21,23.455,22.775,22.425,21.295,19.21,16.08,11.1
"Paul",2015,2015-08-15 08:00:00,24.6108333333333,24.27,23.525,22.83,22.46,21.305,19.2,16.1183333333333,11.135
"Paul",2015,2015-08-15 09:00:00,24.6866666666667,24.215,23.6025,22.83,22.465,21.315,19.2183333333333,16.0741666666667,11.0691666666667
"Paul",2015,2015-08-15 10:00:00,24.9116666666667,24.3266666666667,23.685,22.9125,22.495,21.34,19.22,16.1058333333333,11.105
"Paul",2015,2015-08-15 11:00:00,25.145,24.47,23.685,22.9225,22.535,21.3725,19.25,16.1166666666667,11.095
"Paul",2015,2015-08-15 12:00:00,25.2508333333333,24.515,23.795,23.02,22.53,21.3558333333333,19.27,16.1491666666667,11.145
"Paul",2015,2015-08-15 13:00:00,25.5883333333333,24.59,23.9366666666667,23.005,22.6091666666667,21.4333333333333,19.3108333333333,16.1283333333333,11.1308333333333
"Paul",2015,2015-08-15 14:00:00,25.725,24.6783333333333,24.005,23.08,22.6191666666667,21.4491666666667,19.2508333333333,16.2266666666667,11.1616666666667
"Paul",2015,2015-08-15 15:00:00,26.0033333333333,24.8125,24.0758333333333,23.065,22.665,21.485,19.3941666666667,16.11,11.105
"Paul",2015,2015-08-15 16:00:00,26.265,24.85,24.055,23.1575,22.71,21.4158333333333,19.3275,16.195,11.1925
"Paul",2015,2015-08-15 17:00:00,26.27,24.95,24.1191666666667,23.185,22.665,21.5,19.3191666666667,16.1891666666667,11.0908333333333
"Paul",2015,2015-08-15 18:00:00,26.27,24.9183333333333,24.03,23.1566666666667,22.6741666666667,21.5,19.2716666666667,16.1625,11.1458333333333
"Paul",2015,2015-08-15 19:00:00,26.3625,24.9241666666667,24.06,23.1158333333333,22.6483333333333,21.485,19.2916666666667,16.2266666666667,11.1675
"Paul",2015,2015-08-15 20:00:00,26.3,24.935,24.035,23.11,22.66,21.3791666666667,19.4225,16.12,11.075
"Paul",2015,2015-08-15 21:00:00,26.345,24.93,24.025,23.1333333333333,22.6541666666667,21.45,19.29,16.195,11.2458333333333
"Paul",2015,2015-08-15 22:00:00,26.4291666666667,24.93,24.035,23.095,22.66,21.4,19.34,16.24,11.105
"Paul",2015,2015-08-15 23:00:00,26.3266666666667,24.93,24.015,23.1275,22.66,21.47,19.26,16.1691666666667,11.235
"Paul",2015,2015-08-16,26.2191666666667,24.93,24.02,23.11,22.6075,21.465,19.305,16.145,11.105
"Paul",2015,2015-08-16 01:00:00,25.9891666666667,24.93,24.03,23.1158333333333,22.66,21.4125,19.305,16.18,11.2008333333333
"Paul",2015,2015-08-16 02:00:00,25.77,24.93,24.035,23.11,22.6191666666667,21.4241666666667,19.31,16.1775,11.1858333333333
"Paul",2015,2015-08-16 03:00:00,25.5358333333333,24.8525,23.995,23.145,22.6541666666667,21.3841666666667,19.3,16.2,11.1558333333333
"Paul",2015,2015-08-16 04:00:00,25.2908333333333,24.8141666666667,24.03,23.11,22.6191666666667,21.4183333333333,19.29,16.2,11.1716666666667
